,bathrooms,bedrooms,beds,room_type,accommodates,bed_type,guests_included,minimum_nights,maximum_nights,cancellation_policy,require_guest_phone_verification,require_guest_profile_picture,host_has_profile_pic,host_identity_verified,price,price_per_person,accom_per_bed,baths_per_bed,extra_guest_ratio,price_surge_percent,price_std_percent,cleaning_fee_percent,guest_fee_percent,property_type_Apartment,property_type_House,property_type_Other,neighborhood_Ballard,neighborhood_Beacon Hill,neighborhood_Capitol Hill,neighborhood_Cascade,neighborhood_Central Area,neighborhood_Downtown,neighborhood_Other neighborhoods,neighborhood_Queen Anne,neighborhood_Rainier Valley,neighborhood_University District,neighborhood_West Seattle
123,1.0,2.0,2.0,2,3,1,2,3,1125,2,0,0,1,1,115.0,38.333333333333336,1.5,0.5,0.6666666666666666,-3.2206119162640934,6.819046921961414,34.78260869565217,8.695652173913043,0,1,0,1,0,0,0,0,0,0,0,0,0,0
124,1.0,1.0,1.0,1,2,1,1,1,1125,0,0,0,1,1,55.0,27.5,2.0,1.0,0.5,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
125,2.5,4.0,5.0,2,8,1,6,3,1125,2,0,0,1,1,338.0,42.25,1.6,0.5,0.75,-1.5311611465457675,23.58410895333729,59.171597633136095,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
126,1.0,1.0,1.0,2,2,0,1,2,14,1,0,0,1,1,79.0,39.5,2.0,1.0,0.5,6.480709467141654,8.704122906686122,12.658227848101266,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
127,1.0,1.0,1.0,1,2,1,1,1,31,1,0,0,1,1,80.0,40.0,2.0,1.0,0.5,1.731927710843384,2.8057795147965017,18.75,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
128,1.0,0.0,1.0,2,2,1,1,2,1125,1,0,0,1,0,85.0,42.5,2.0,1.0,0.5,0.0,0.0,41.17647058823529,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
129,1.0,1.0,1.0,2,2,0,2,2,100,1,0,0,1,0,80.0,40.0,2.0,1.0,1.0,0.0,0.0,31.25,25.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
130,1.0,1.0,1.0,1,3,1,1,1,1125,1,0,0,1,0,49.0,16.333333333333332,3.0,1.0,0.3333333333333333,6.086853345989551,9.616506817032102,14.285714285714285,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
131,2.5,3.0,2.0,2,4,1,1,1,1125,1,0,0,1,1,100.0,25.0,2.0,1.25,0.25,0.0,0.0,85.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
132,1.0,1.0,1.0,2,2,1,1,1,1125,0,0,0,1,0,79.0,39.5,2.0,1.0,0.5,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
133,1.0,0.0,1.0,2,2,1,2,2,14,1,0,0,1,1,75.0,37.5,2.0,1.0,1.0,14.176029962546831,26.491707263014803,66.66666666666666,26.666666666666668,1,0,0,1,0,0,0,0,0,0,0,0,0,0
134,1.0,1.0,1.0,1,2,1,0,2,28,1,0,0,1,1,57.0,28.5,2.0,1.0,0.0,7.076350093109873,12.11694764392765,26.31578947368421,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
135,1.0,1.0,2.0,2,4,1,2,2,1125,1,0,0,1,0,99.0,24.75,2.0,0.5,0.5,-0.5733808674985075,3.0384583394169007,45.45454545454545,10.1010101010101,1,0,0,1,0,0,0,0,0,0,0,0,0,0
136,1.0,1.0,1.0,1,1,0,1,2,10,1,0,0,1,1,55.0,55.0,1.0,1.0,1.0,0.5080946450809476,1.587504249784492,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
137,1.0,1.0,1.0,2,2,1,2,2,14,2,0,0,1,0,96.0,48.0,2.0,1.0,1.0,0.0,0.0,0.0,20.833333333333336,1,0,0,1,0,0,0,0,0,0,0,0,0,0
138,1.0,1.0,1.0,2,4,1,2,1,1125,1,0,0,1,1,99.0,24.75,4.0,1.0,0.5,18.508953168044084,22.625576544309837,30.303030303030305,10.1010101010101,0,1,0,1,0,0,0,0,0,0,0,0,0,0
139,1.0,2.0,2.0,2,4,1,1,1,1125,2,0,0,1,1,79.0,19.75,2.0,0.5,0.25,7.032348804500699,11.37448249947748,44.303797468354425,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
140,1.0,1.0,1.0,2,2,1,2,3,365,2,0,0,1,1,115.0,57.5,2.0,1.0,1.0,0.0,0.0,73.91304347826086,86.95652173913044,0,1,0,1,0,0,0,0,0,0,0,0,0,0
141,2.5,3.0,5.0,2,10,1,6,1,1125,2,0,0,1,1,350.0,35.0,2.0,0.5,0.6,-5.714285714285716,11.039890353714405,35.714285714285715,7.142857142857142,0,1,0,1,0,0,0,0,0,0,0,0,0,0
142,3.0,3.0,3.0,2,6,1,5,2,7,2,0,0,1,1,295.0,49.166666666666664,2.0,1.0,0.8333333333333334,0.0,0.0,44.40677966101695,16.94915254237288,0,1,0,1,0,0,0,0,0,0,0,0,0,0
143,1.5,1.0,1.0,1,2,1,0,2,1125,1,0,0,1,1,70.0,35.0,2.0,1.5,0.0,4.069520983467578,6.457456788274746,28.57142857142857,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
144,1.0,1.0,1.0,1,2,1,1,14,1125,0,0,0,1,1,53.0,26.5,2.0,1.0,0.5,-5.660377358490565,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
145,1.0,2.0,2.0,2,4,1,1,2,14,0,0,0,1,1,110.0,27.5,2.0,0.5,0.25,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
146,1.0,2.0,2.0,2,4,1,1,1,1125,0,0,0,1,0,225.0,56.25,2.0,0.5,0.25,-1.8648018648018572,6.824681086203557,20.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
147,1.5,1.0,1.0,1,2,1,2,1,1125,2,0,0,1,1,35.0,17.5,2.0,1.5,1.0,58.38737949167398,39.105267019655095,20.0,28.57142857142857,0,1,0,1,0,0,0,0,0,0,0,0,0,0
148,1.0,1.0,1.0,1,2,1,1,1,1125,1,0,0,1,1,55.0,27.5,2.0,1.0,0.5,0.0,0.0,27.27272727272727,18.181818181818183,0,1,0,1,0,0,0,0,0,0,0,0,0,0
149,1.5,1.0,1.0,1,2,1,2,1,1125,2,0,0,1,1,45.0,22.5,2.0,1.5,1.0,51.13837764144513,36.70367485791994,17.77777777777778,22.22222222222222,0,0,1,1,0,0,0,0,0,0,0,0,0,0
150,1.0,1.0,1.0,1,2,1,1,1,7,0,0,0,1,0,79.0,39.5,2.0,1.0,0.5,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
151,1.0,2.0,6.0,2,8,1,4,2,1125,1,0,0,1,1,133.0,16.625,1.3333333333333333,0.16666666666666666,0.5,8.629107014110616,10.92360675248469,37.59398496240601,11.278195488721805,0,1,0,1,0,0,0,0,0,0,0,0,0,0
152,1.0,1.0,1.0,1,2,1,1,2,1125,1,0,0,1,0,65.0,32.5,2.0,1.0,0.5,0.0,0.0,7.6923076923076925,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
153,2.0,1.0,1.0,1,1,1,1,1,1125,1,0,0,1,1,61.0,61.0,1.0,2.0,1.0,0.0,0.0,24.59016393442623,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
154,2.0,3.0,3.0,2,4,1,1,4,7,0,0,0,1,1,200.0,50.0,1.3333333333333333,0.6666666666666666,0.25,0.0,0.0,30.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
155,1.0,1.0,1.0,2,2,1,1,5,1125,1,0,0,1,1,70.0,35.0,2.0,1.0,0.5,0.0,0.0,71.42857142857143,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
156,1.0,1.0,1.0,1,1,0,1,30,90,1,0,0,1,1,52.0,52.0,1.0,1.0,1.0,0.0,0.0,38.46153846153847,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
157,1.0,1.0,1.0,1,2,0,1,1,1125,0,0,0,1,0,50.0,25.0,2.0,1.0,0.5,0.0,0.0,0.0,30.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
158,2.5,4.0,4.0,2,8,1,8,1,1125,2,0,0,1,1,275.0,34.375,2.0,0.625,1.0,25.976489028213166,33.92114281436982,18.181818181818183,3.6363636363636362,0,0,1,1,0,0,0,0,0,0,0,0,0,0
159,1.0,1.0,1.0,2,2,1,1,2,1125,2,0,0,1,1,149.0,74.5,2.0,1.0,0.5,-6.055059441270549,11.104196086123366,33.557046979865774,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
160,2.0,2.0,4.0,2,8,1,5,1,1125,0,0,0,1,0,199.0,24.875,2.0,0.5,0.625,6.631304671505678,17.129341819793055,42.71356783919598,5.025125628140704,0,1,0,1,0,0,0,0,0,0,0,0,0,0
161,1.0,1.0,1.0,2,2,1,2,2,14,1,1,0,1,0,89.0,44.5,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
162,2.0,3.0,3.0,2,10,1,8,1,90,2,0,0,1,1,225.0,22.5,3.3333333333333335,0.6666666666666666,0.8,17.00358422939068,51.062240363533476,44.44444444444444,17.77777777777778,0,1,0,1,0,0,0,0,0,0,0,0,0,0
163,1.0,1.0,2.0,2,3,1,2,2,120,2,1,0,1,1,120.0,40.0,1.5,0.5,0.6666666666666666,6.968750000000012,15.40382559905275,45.83333333333333,8.333333333333332,1,0,0,1,0,0,0,0,0,0,0,0,0,0
164,1.0,0.0,1.0,2,2,1,1,2,1125,0,0,0,1,0,85.0,42.5,2.0,1.0,0.5,21.03142626913779,18.62507008557528,35.294117647058826,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
165,1.5,1.0,2.0,1,4,1,4,1,1125,2,0,0,1,1,80.0,20.0,2.0,0.75,1.0,71.79064417177916,44.873326802823456,18.75,12.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0
166,1.0,1.0,3.0,2,3,1,2,2,1125,2,0,0,1,1,89.0,29.666666666666668,1.0,0.3333333333333333,0.6666666666666666,0.20807324178111486,1.5171391386122786,61.79775280898876,11.235955056179774,0,1,0,1,0,0,0,0,0,0,0,0,0,0
167,1.0,1.0,1.0,2,4,1,2,2,1125,1,0,0,1,1,99.0,24.75,4.0,1.0,0.5,14.14721931963312,16.960052431055075,30.303030303030305,10.1010101010101,0,1,0,1,0,0,0,0,0,0,0,0,0,0
168,1.0,1.0,3.0,2,4,1,2,1,16,0,0,0,1,1,110.0,27.5,1.3333333333333333,0.3333333333333333,0.5,7.707509881422925,6.272391555138504,31.818181818181817,22.727272727272727,1,0,0,1,0,0,0,0,0,0,0,0,0,0
169,1.0,2.0,3.0,2,6,1,4,3,1125,1,0,0,1,1,180.0,30.0,2.0,0.3333333333333333,0.6666666666666666,2.4537037037037024,22.86094587896862,44.44444444444444,16.666666666666664,0,1,0,1,0,0,0,0,0,0,0,0,0,0
170,1.0,2.0,2.0,2,4,1,1,2,1125,0,0,0,1,0,150.0,37.5,2.0,0.5,0.25,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
171,1.0,1.0,2.0,2,4,1,1,1,1125,0,0,0,1,1,70.0,17.5,2.0,0.5,0.25,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
172,1.0,1.0,1.0,1,2,1,1,1,1125,0,0,0,1,1,70.0,35.0,2.0,1.0,0.5,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
173,1.0,1.0,1.0,1,1,1,1,4,1125,2,0,0,1,1,75.0,75.0,1.0,1.0,1.0,0.0,0.0,33.33333333333333,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
174,1.0,2.0,2.0,2,4,1,4,2,45,0,0,0,1,1,85.0,21.25,2.0,0.5,1.0,8.906088751289998,8.41838459621932,0.0,11.76470588235294,1,0,0,1,0,0,0,0,0,0,0,0,0,0
175,1.0,1.0,1.0,1,2,1,1,1,1125,2,0,0,1,1,80.0,40.0,2.0,1.0,0.5,-3.529411764705892,11.75008939712104,31.25,31.25,0,1,0,1,0,0,0,0,0,0,0,0,0,0
176,1.0,1.0,1.0,2,3,1,1,3,30,0,0,0,1,1,90.0,30.0,3.0,1.0,0.3333333333333333,0.0,0.0,22.22222222222222,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
177,1.0,1.0,1.0,1,2,1,1,1,1125,0,0,0,1,1,80.0,40.0,2.0,1.0,0.5,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
178,1.0,0.0,1.0,2,2,0,1,1,7,1,0,0,1,1,75.0,37.5,2.0,1.0,0.5,5.761772853185598,9.070022734470767,0.0,13.333333333333334,0,0,1,1,0,0,0,0,0,0,0,0,0,0
179,1.0,2.0,2.0,2,3,1,1,1,1125,0,0,0,1,1,80.0,26.666666666666668,1.5,0.5,0.3333333333333333,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
180,1.0,1.0,1.0,1,2,1,1,2,14,0,0,0,1,1,70.0,35.0,2.0,1.0,0.5,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
181,3.5,4.0,4.0,2,8,1,1,3,1125,1,0,0,1,1,350.0,43.75,2.0,0.875,0.125,0.0,0.0,57.14285714285714,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
182,1.0,0.0,1.0,2,4,1,2,2,30,1,0,0,1,1,95.0,23.75,4.0,1.0,0.5,4.439213048595936,7.109691936354389,42.10526315789473,21.052631578947366,1,0,0,1,0,0,0,0,0,0,0,0,0,0
183,1.0,1.0,1.0,1,2,1,1,1,1125,0,1,1,1,1,90.0,45.0,2.0,1.0,0.5,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
184,2.0,4.0,5.0,2,12,1,9,2,1125,2,0,0,1,1,435.0,36.25,2.4,0.4,0.75,0.9419680403700559,1.5402709890343642,45.97701149425287,4.597701149425287,0,1,0,1,0,0,0,0,0,0,0,0,0,0
185,1.5,3.0,3.0,2,6,1,1,2,1125,2,0,0,1,1,250.0,41.666666666666664,2.0,0.5,0.16666666666666666,19.625205479452056,33.29523973951922,74.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
186,1.0,1.0,1.0,1,2,1,1,14,90,1,0,0,1,1,65.0,32.5,2.0,1.0,0.5,-1.289213579716375,5.307324340726562,30.76923076923077,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
187,1.0,1.0,1.0,2,3,1,2,3,60,2,1,1,1,1,95.0,31.666666666666668,3.0,1.0,0.6666666666666666,12.23990208078336,7.476830156431838,0.0,10.526315789473683,0,1,0,1,0,0,0,0,0,0,0,0,0,0
188,1.0,1.0,2.0,1,3,1,2,2,10,1,0,0,1,1,110.0,36.666666666666664,1.5,0.5,0.6666666666666666,0.0,0.0,45.45454545454545,22.727272727272727,0,0,1,1,0,0,0,0,0,0,0,0,0,0
189,1.0,1.0,2.0,1,3,1,1,1,1125,0,0,0,1,1,50.0,16.666666666666668,1.5,0.5,0.3333333333333333,0.0,0.0,20.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
190,1.0,1.0,1.0,2,4,1,2,1,1125,0,0,0,1,1,95.0,23.75,4.0,1.0,0.5,6.642164069391354,14.549746799997862,21.052631578947366,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
191,1.0,1.0,1.0,2,2,1,1,4,15,1,0,0,1,0,100.0,50.0,2.0,1.0,0.5,0.0,0.0,30.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
192,1.0,1.0,2.0,1,2,1,1,1,1125,0,0,0,1,1,89.0,44.5,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
193,1.0,1.0,3.0,2,5,1,4,2,1125,0,0,0,1,1,116.0,23.2,1.6666666666666667,0.3333333333333333,0.8,7.2783677365469535,8.306242497611077,51.724137931034484,8.620689655172415,0,1,0,1,0,0,0,0,0,0,0,0,0,0
194,1.0,1.0,2.0,2,4,1,2,2,1125,0,0,0,1,1,150.0,37.5,2.0,0.5,0.5,-1.024444444444439,6.687881147458954,33.33333333333333,6.666666666666667,0,1,0,1,0,0,0,0,0,0,0,0,0,0
195,2.0,3.0,3.0,2,8,1,8,1,1125,2,0,0,1,1,275.0,34.375,2.6666666666666665,0.6666666666666666,1.0,-42.94372294372295,11.126265410082587,36.36363636363637,14.545454545454545,0,1,0,1,0,0,0,0,0,0,0,0,0,0
196,2.0,3.0,3.0,2,6,1,1,3,21,1,1,1,1,1,180.0,30.0,2.0,0.6666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
197,1.0,1.0,1.0,2,2,1,1,1,1125,0,0,0,1,1,97.0,48.5,2.0,1.0,0.5,-0.8352559796734993,3.2444289720833823,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
198,3.0,2.0,2.0,2,5,1,4,2,1125,1,0,0,1,0,200.0,40.0,2.5,1.5,0.8,0.0,0.0,25.0,12.5,0,0,1,1,0,0,0,0,0,0,0,0,0,0
199,1.0,1.0,1.0,1,2,1,1,2,28,0,0,0,1,1,120.0,60.0,2.0,1.0,0.5,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
200,1.0,1.0,1.0,1,2,1,2,2,1125,0,0,0,1,1,109.0,54.5,2.0,1.0,1.0,0.0,0.0,0.0,45.87155963302752,1,0,0,0,0,0,0,0,0,0,1,0,0,0
201,1.0,1.0,1.0,1,2,1,1,2,1125,0,0,0,1,1,115.0,57.5,2.0,1.0,0.5,0.0,0.0,17.391304347826086,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
202,1.0,1.0,1.0,2,2,1,2,2,1125,2,0,0,1,1,199.0,99.5,2.0,1.0,1.0,-0.14779781259236513,0.5176496948427269,40.20100502512563,17.587939698492463,1,0,0,0,0,0,0,0,0,0,1,0,0,0
203,1.0,1.0,1.0,1,2,1,1,1,1125,1,0,0,1,0,150.0,75.0,2.0,1.0,0.5,33.33333333333333,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
204,1.0,1.0,1.0,2,2,1,1,1,1125,1,0,0,1,0,100.0,50.0,2.0,1.0,0.5,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
205,2.5,3.0,4.0,2,6,1,1,2,14,1,1,1,1,1,250.0,41.666666666666664,1.5,0.625,0.16666666666666666,52.73927392739275,44.93654107710544,40.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
206,1.0,1.0,1.0,0,2,0,1,1,1125,0,0,0,1,1,39.0,19.5,2.0,1.0,0.5,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
207,1.0,1.0,1.0,2,4,1,3,2,13,2,0,0,1,1,69.0,17.25,4.0,1.0,0.75,47.667645277039924,45.42205356467469,79.71014492753623,43.47826086956522,1,0,0,0,0,0,0,0,0,0,1,0,0,0
208,1.0,1.0,2.0,2,4,1,4,2,1125,2,0,0,1,1,145.0,36.25,2.0,0.5,1.0,-1.551724137931032,12.115606853461538,41.37931034482759,6.896551724137931,1,0,0,0,0,0,0,0,0,0,1,0,0,0
209,1.0,1.0,4.0,2,5,1,2,1,99,1,0,0,1,1,98.0,19.6,1.25,0.25,0.4,3.4556153749843554,6.649549933351915,10.204081632653061,25.510204081632654,1,0,0,0,0,0,0,0,0,0,1,0,0,0
210,1.0,1.0,1.0,2,4,1,1,2,1125,2,0,0,1,0,130.0,32.5,4.0,1.0,0.25,0.0,0.0,19.230769230769234,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
211,1.0,1.0,2.0,2,4,1,0,1,1125,1,0,0,1,1,85.0,21.25,2.0,0.5,0.0,10.061457418788411,12.10441924861654,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
212,1.0,1.0,1.0,2,1,1,1,2,180,1,1,1,1,1,85.0,85.0,1.0,1.0,1.0,0.0,0.0,17.647058823529413,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
213,1.0,1.0,2.0,2,4,1,1,2,1125,2,0,0,1,1,73.0,18.25,2.0,0.5,0.25,15.175235723180936,19.712361877295063,82.1917808219178,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
214,1.0,1.0,2.0,2,4,1,4,1,1125,1,0,0,1,1,150.0,37.5,2.0,0.5,1.0,0.0,0.0,16.666666666666664,33.33333333333333,1,0,0,0,0,0,0,0,0,0,1,0,0,0
215,1.0,1.0,1.0,2,3,1,1,3,1125,2,0,0,1,1,85.0,28.333333333333332,3.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
216,2.0,3.0,3.0,2,6,1,1,1,1125,2,0,0,1,1,190.0,31.666666666666668,2.0,0.6666666666666666,0.16666666666666666,-0.41940789473684514,2.8032363653477197,52.63157894736842,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
217,1.0,1.0,1.0,2,2,1,1,2,15,1,0,0,1,1,68.0,34.0,2.0,1.0,0.5,48.94761029411765,46.4113559596387,73.52941176470588,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
218,1.5,1.0,1.0,2,2,1,2,2,1125,1,0,0,1,1,149.0,74.5,2.0,1.5,1.0,-6.82255375539691,17.707845891113696,40.26845637583892,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
219,2.0,2.0,5.0,2,10,1,1,1,1125,2,0,0,1,1,349.0,34.9,2.0,0.4,0.1,-21.199668225003776,29.529902481755528,28.653295128939828,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
220,1.0,1.0,1.0,2,2,1,1,21,1125,2,0,0,1,1,105.0,52.5,2.0,1.0,0.5,0.0,0.0,95.23809523809523,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
221,1.5,1.0,2.0,2,4,1,2,3,1125,2,0,0,1,1,145.0,36.25,2.0,0.75,0.5,26.213282247765,27.74298813700195,62.06896551724138,6.896551724137931,1,0,0,0,0,0,0,0,0,0,1,0,0,0
222,1.0,1.0,1.0,2,2,1,1,2,6,1,0,0,1,1,150.0,75.0,2.0,1.0,0.5,0.0,0.0,26.666666666666668,6.666666666666667,1,0,0,0,0,0,0,0,0,0,1,0,0,0
223,2.0,2.0,1.0,2,4,1,3,4,1125,1,0,0,1,1,275.0,68.75,4.0,2.0,0.75,0.0,0.0,27.27272727272727,27.27272727272727,0,0,1,0,0,0,0,0,0,0,1,0,0,0
224,1.0,2.0,3.0,2,4,1,1,2,1125,1,0,0,1,1,165.0,41.25,1.3333333333333333,0.3333333333333333,0.25,6.307977736549164,6.065880465082457,45.45454545454545,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
225,2.0,3.0,3.0,2,5,1,5,2,1125,0,0,0,1,0,196.0,39.2,1.6666666666666667,0.6666666666666666,1.0,17.607468519322623,16.1168294165376,33.16326530612245,12.755102040816327,0,1,0,0,0,0,0,0,0,0,1,0,0,0
226,1.0,1.0,2.0,2,4,1,1,2,14,2,0,0,1,1,195.0,48.75,2.0,0.5,0.25,-4.383561643835621,6.953868001281857,17.94871794871795,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
227,2.0,2.0,2.0,2,4,1,2,2,1125,1,0,0,1,0,200.0,50.0,2.0,1.0,0.5,0.0,0.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
228,1.5,1.0,1.0,1,2,1,1,2,7,2,0,0,1,1,90.0,45.0,2.0,1.5,0.5,15.467171717171713,24.694082075247678,33.33333333333333,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
229,1.0,1.0,1.0,2,4,1,1,1,1125,0,0,0,1,1,100.0,25.0,4.0,1.0,0.25,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
230,1.0,1.0,1.0,1,2,1,1,2,1125,1,0,0,1,1,125.0,62.5,2.0,1.0,0.5,5.6782334384858135,9.032147194622882,24.0,20.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
231,1.5,3.0,5.0,2,8,1,1,3,1125,2,1,1,1,1,250.0,31.25,1.6,0.3,0.125,18.285714285714285,26.440589288152445,105.60000000000001,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
232,1.5,1.0,1.0,1,2,1,1,2,1125,1,0,0,1,1,130.0,65.0,2.0,1.5,0.5,9.835011784872517,15.633170750075342,38.46153846153847,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
233,1.0,1.0,1.0,2,2,1,2,3,1125,1,0,0,1,1,209.0,104.5,2.0,1.0,1.0,2.7266172904240715,4.3253724409887155,43.0622009569378,11.961722488038278,1,0,0,0,0,0,0,0,0,0,1,0,0,0
234,1.0,1.0,2.0,2,4,1,2,2,1125,2,1,0,1,1,110.0,27.5,2.0,0.5,0.5,4.761904761904767,8.00594209766897,45.45454545454545,18.181818181818183,1,0,0,0,0,0,0,0,0,0,1,0,0,0
235,1.0,1.0,2.0,2,4,1,0,2,1125,2,0,0,1,1,90.0,22.5,2.0,0.5,0.0,45.41005291005291,19.32043435729171,66.66666666666666,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
236,1.0,1.0,1.0,1,2,1,1,2,1125,0,0,0,1,1,90.0,45.0,2.0,1.0,0.5,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
237,1.0,1.0,1.0,2,2,1,2,1,1125,0,0,0,1,0,130.0,65.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
238,1.0,1.0,1.0,2,2,1,1,2,3,0,0,0,1,0,175.0,87.5,2.0,1.0,0.5,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
239,3.5,3.0,3.0,2,8,1,4,1,365,1,0,0,1,1,450.0,93.625,2.6666666666666665,1.1666666666666667,0.5,34.97699811447761,21.46493538994814,26.56875834445928,6.008010680907877,0,1,0,0,0,0,0,0,0,0,1,0,0,0
240,2.0,2.0,2.0,2,4,1,1,1,5,2,0,0,1,1,115.0,28.75,2.0,1.0,0.25,-7.246376811594201,10.040874246776097,30.434782608695656,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
241,1.5,2.0,2.0,2,4,1,2,2,30,2,0,0,1,1,165.0,41.25,2.0,0.75,0.5,3.458213256484144,5.481339504887712,33.33333333333333,12.121212121212121,1,0,0,0,0,0,0,0,0,0,1,0,0,0
242,1.0,1.0,2.0,2,4,1,1,1,1125,0,0,0,1,1,109.0,27.25,2.0,0.5,0.25,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
243,1.0,0.0,1.0,2,2,1,1,1,1125,1,0,0,1,0,80.0,40.0,2.0,1.0,0.5,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
244,2.0,3.0,4.0,2,6,1,1,2,365,2,0,0,1,1,285.0,47.5,1.5,0.5,0.16666666666666666,0.0,0.0,52.63157894736842,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
245,1.0,1.0,1.0,1,2,1,2,1,1125,2,0,0,1,1,80.0,40.0,2.0,1.0,1.0,0.0,0.0,12.5,25.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
